4.4171675810429205	5.372518388808103
4.5495385298798805	4.8677371142657915
4.57725043518547	5.044965730353146
4.597690143553708	4.643432396820008
4.623071549853218	5.49150737350286
4.624290512781168	5.50489650090721
4.625574039119899	5.545347517754488
4.648266724191605	5.272533067442184
4.661214548801594	4.832668856169803
4.706776722529959	5.036583354133232
4.718879210210222	5.7999714071647865
4.7278229094026525	5.748374311005059
4.77342728662253	5.014268431740133
4.79950917524442	4.912404099993796
4.808717556000714	4.889216790995848
4.8279257178317385	5.672891515639232
4.842047959655805	5.45076484628505
4.862276360690143	5.429713455173161
4.862726009972798	5.232679817504054
4.931951305701037	6.064795606694501
5.001792426598751	5.007586482420543
5.009290477432373	5.260591188533372
5.012572089339797	5.532474865759953
5.0152595579979025	5.207069005677499
5.01855551365609	5.50489650090721
5.018567227372555	5.464324266793135
5.030382778060078	5.410043864899008
5.042003317476137	5.247667703646034
5.061335555319592	5.356431079490953
5.062242015942325	5.481409993550682
5.114017762572545	5.135230631267815
5.117083136509173	5.574749790634349
5.156008159742922	5.997300711770983
5.16410411476282	5.28339756912563
5.189236953615837	5.223156068852402
5.2660371648459225	5.4028689217638535
5.271719095202264	5.436545127012281
5.283609015509273	5.653463514495376
5.290580233313725	5.628521525974685
5.2914910049389885	5.5976200337349065
5.30516731627553	5.7102504751141625
5.329022371517247	5.628521525974685
5.421610309113583	5.974124571537515
5.475375922225736	5.544616858071297
5.5723014131809725	5.6567430569884705
5.588372183218297	5.646852272222086
5.600696501117575	5.701665653947633
5.6400336216800495	5.6417437106626895
5.652554252204827	5.916989021109688
5.778459274424566	5.88645876134237
5.873816788505508	6.0159851052553375
6.080382958129173	6.438595836649465
6.989519758441484	7.142909684223879
7.17592186861824	7.775713137700422
7.311459423149834	7.316504265718045
7.578652855939743	7.5968432649215645
7.758908356270463	8.272991164188179
4.244583795867113	5.158669023746194
4.258765758614124	5.083091539857736
4.370625753728074	5.592699000919563
4.37614278031815	5.331486137451715
4.440073237351897	5.277211115060755
4.464667610113533	5.066014304045093
4.473757494955329	5.989147329554675
4.570324881990089	6.160674989550921
4.587210307232241	5.246823440784252
4.603181322829191	5.180100611157523
4.624033844610324	5.791459008798146
4.642790805720206	5.828212085675405
4.663475646341297	5.0738810367224465
4.666677603126339	4.706158721829553
4.669329686641072	5.262258389783725
4.689881019103296	5.503497794233645
4.722751063528485	4.987819075879316
4.750745197406928	5.6414906071047115
4.756605919976216	4.90925626731669
4.773946815620008	5.340616428872015
4.777509942531956	5.191485007247627
4.78944473671058	5.852586297803099
4.796975305888806	5.579799598213862
4.810753162881706	5.033311296790572
4.811915710853564	5.710016217014573
4.831914404239668	4.983284207534811
4.835120159790052	5.233169035878847
4.854124483414206	5.197518522402345
4.864883035776282	5.144908822042313
4.872016324209658	5.297444950488279
4.879223501622154	4.987819075879316
4.8794632554537944	5.036583354133232
4.885420048980205	5.543490203285492
4.889967695321609	5.349192940733508
4.906853203703404	4.975836486879192
4.936156559425856	6.735224392651985
4.951096541662319	5.380145797849524
4.95823414572921	5.083091539857736
4.961175229811479	5.303457646602017
4.965071888724552	5.370188986115016
4.976999505233523	5.202141003474045
5.00405316139277	5.963062573769999
5.006545231024557	5.190870687434741
5.0282972835766255	6.042265537789954
5.037446152131282	5.368439105528884
5.038340519744925	5.384823941771647
5.070844750054174	5.534815593484367
5.09439035353416	5.156888604727289
5.1112456918588896	6.054820383506616
5.134703175572499	6.043252240932903
5.135615553043139	5.736050290739449
5.138292705999502	5.288931181463067
5.150849047605395	5.85892961533031
5.191549221701667	5.393952762001503
5.195140384771039	6.047003820702905
5.195576944128518	5.390177867127051
5.196521128668904	5.756990432623931
5.211038612072843	5.457572389600354
5.234673069867255	5.819463756091455
5.249106427107731	5.4880396863929715
5.252489403723694	5.311620013839443
5.266964721534306	5.399799578441271
5.273598502031255	5.603216558746697
